140,946
204,788
67,799
223,906
215,848
16,887
173,818
134,802
72,776
169,819
9,850
141,955
135,758
27,753
19,825
29,819
204,878
199,872
19,799
184,922
195,920
1,909
170,986
