240,202
131,206
3,187
149,135
205,246
124,243
116,217
122,105
232,70
21,89
140,208
163,154
33,31
102,70
118,222
155,62
51,243
13,6
236,2
182,234
200,196
141,203
246,195
5,45
151,32
205,60
45,25
227,158
120,105
129,36
219,64
60,222
240,219
243,18
86,210
48,35
23,6
84,172
140,122
204,131
69,230
69,12
171,51
229,114
199,64
229,77
23,57
73,62
124,124
246,112
77,140
185,206
39,153
162,184
138,53
247,45
136,68
166,210
159,237
79,39
83,163
105,208
70,75
79,3
156,242
186,121
222,173
140,9
250,11
115,165
130,57
194,111
25,119
13,186
157,105
230,135
84,127
179,129
118,12
73,171
37,107
215,244
247,91
132,99
175,132
238,248
13,32
245,216
239,11
127,89
211,242
63,226
15,114
203,21
210,109
119,92
66,109
92,160
19,103
94,169
7,84
115,34
182,183
125,137
95,223
191,60
200,112
168,63
114,33
36,104
140,237
207,110
199,38
4,8
173,221
169,120
217,49
32,229
216,37
29,184
239,201
70,167
85,135
31,124
206,191
132,224
64,148
155,76
157,204
124,134
40,4
232,48
225,105
115,151
226,32
49,30
179,121
232,53
62,159
242,56
189,208
140,82
25,132
215,88
221,18
5,236
231,114
178,164
136,130
113,80
50,222
86,36
16,15
64,47
153,51
13,83
212,205
61,74
150,112
124,18
246,118
102,23
77,72
87,235
168,35
111,135
119,177
29,202
152,8
222,209
141,19
212,226
59,134
197,136
240,159
182,164
129,42
122,145
109,46
94,241
82,44
30,184
72,133
184,8
52,59
70,228
144,170
135,29
223,72
106,53
31,212
76,1
189,222
79,42
161,25
70,75
45,111
211,228
106,46
104,136
231,50
146,217
28,138
78,3
96,205
92,96
38,84
15,70
130,59
203,123
90,193
45,213
198,224
99,231
47,132
1,234
247,209
229,135
13,162
221,149
186,67
28,166
185,172
238,132
13,178
103,98
112,108
246,237
22,1
42,10
56,172
35,173
129,189
25,158
208,155
22,146
86,244
103,228
122,149
135,94
88,33
188,99
9,13
58,216
245,57
194,94
244,162
147,70
4,91
72,118
12,234
239,189
4,94
240,9
117,47
137,4
249,166
124,40
145,92
75,244
132,196
196,45
128,102
161,23
210,118
6,97
181,54
124,247
214,237
51,169
198,59
55,250
113,156
106,160
38,209
136,20
6,160
210,137
101,74
113,124
62,65
66,58
174,110
192,208
45,165
226,212
168,179
52,149
184,219
155,184
117,6
148,28
184,51
210,71
42,172
128,104
141,124
86,121
197,48
16,145
80,175
79,97
125,54
224,45
67,99
114,188
209,52
103,170
182,113
77,244
205,88
191,103
157,80
155,62
53,93
234,191
220,228
84,236
82,98
70,115
36,132
41,98
179,192
191,87
169,20
25,241
92,82
203,194
211,45
46,139
6,87
17,59
69,247
16,57
236,100
242,65
65,66
95,154
73,233
111,87
244,120
158,20
76,138
97,178
1,209
162,18
13,64
112,151
27,219
151,60
24,78
233,56
158,229
4,132
56,129
216,193
104,221
62,51
83,73
184,223
86,179
184,132
40,241
196,230
183,119
206,218
123,237
245,114
20,158
239,190
106,106
162,188
212,30
217,71
101,134
83,140
89,154
9,49
107,44
190,180
183,0
85,243
95,219
61,39
47,167
204,75
178,176
22,41
19,132
165,218
9,90
12,20
45,185
215,43
148,147
154,114
216,29
90,7
31,219
192,14
208,198
70,222
68,164
163,70
62,27
42,166
207,81
69,95
153,247
130,161
193,48
82,210
161,82
15,201
41,103
219,131
53,37
193,119
54,178
50,151
215,135
17,93
78,228
44,84
222,166
31,60
105,195
132,222
78,148
165,2
178,38
215,179
201,209
98,19
200,62
0,180
8,9
31,213
86,69
81,226
190,24
172,54
237,38
12,226
0,39
171,146
164,21
135,243
157,165
39,216
134,1
217,226
106,41
206,75
74,88
35,183
16,227
79,93
56,149
60,100
126,50
27,164
51,88
62,83
52,52
28,81
53,192
78,248
97,87
85,92
226,61
97,187
62,162
124,200
164,86
133,111
26,158
108,152
171,71
113,114
71,137
2,194
14,98
91,196
165,225
98,46
151,119
214,173
65,75
237,180
148,250
243,4
29,236
235,124
244,135
69,67
23,122
172,231
204,198
80,11
6,101
2,44
42,167
152,81
11,11
168,140
84,227
26,240
131,56
153,42
221,167
210,44
139,216
103,15
109,28
102,151
151,248
34,161
35,186
128,28
114,74
91,146
206,213
64,130
187,234
140,155
63,50
124,38
241,132
108,43
242,93
88,4
71,229
234,63
54,132
152,51
106,141
239,132
239,232
32,215
207,29
201,213
83,117
175,250
159,65
57,78
164,13
178,38
199,105
194,12
46,8
28,144
38,11
217,70
228,99
171,78
40,35
107,61
7,88
109,34
129,182
122,0
171,211
11,769
120,880
60,949
208,829
157,998
157,765
66,957
128,843
152,998
169,937
116,919
61,954
122,881
1,936
86,939
210,855
18,841
207,977
52,994
4,805
171,823
188,802
111,768
146,791
161,790
110,981
35,808
169,946
134,834
65,785
104,929
140,858
183,999
241,847
64,930
169,863
167,829
25,780
117,886
82,908
203,925
21,804
47,954
116,976
9,811
163,991
161,817
8,926
178,825
245,956
2,855
177,977
59,777
162,846
20,834
21,932
52,873
242,799
177,787
140,811
75,828
31,941
181,944
155,835
21,839
203,903
222,905
55,772
178,796
15,835
86,973
7,772
119,854
241,889
3,799
235,955
73,917
167,896
15,911
35,853
100,965
165,941
242,876
221,757
155,770
156,838
23,971
185,853
212,856
53,790
245,987
130,871
232,885
14,836
85,816
172,954
138,823
159,937
162,766
124,977
10,855
14,759
19,925
109,826
129,760
121,946
228,777
156,938
103,771
126,759
28,955
250,861
94,786
100,935
84,753
179,865
114,792
199,776
103,809
67,812
115,870
124,861
43,988
158,992
238,752
5,992
182,995
147,768
235,941
216,762
150,805
230,1000
183,833
25,770
208,982
148,837
87,879
153,793
7,805
35,914
63,953
48,932
7,929
121,851
247,776
27,871
161,786
215,966
41,931
21,887
219,805
8,849
41,998
23,861
85,790
172,980
4,776
0,822
66,917
95,843
80,869
8,993
7,971
24,977
49,949
204,795
76,777
86,756
41,943
78,996
192,967
229,919
89,865
192,828
210,776
167,859
114,999
192,859
238,844
188,925
40,991
94,805
143,885
12,824
39,766
132,907
168,830
84,776
80,982
129,892
217,899
186,946
121,992
140,842
36,903
150,993
107,895
184,956
80,897
80,912
217,857
68,834
169,840
17,827
58,774
141,994
163,867
228,897
153,768
31,832
160,835
209,870
36,911
51,921
92,951
48,837
15,881
63,950
179,779
247,963
116,804
201,791
231,928
123,984
168,868
105,866
214,924
27,843
133,958
155,901
138,904
56,779
78,950
216,995
180,806
15,866
51,854
230,969
132,844
102,824
38,759
149,863
60,839
115,938
9,824
161,756
100,798
225,872
42,887
169,829
135,985
17,923
192,950
228,986
227,952
111,896
31,771
234,850
231,752
118,827
7,968
155,920
170,867
65,881
14,955
241,824
236,882
188,907
98,915
176,874
67,762
112,888
249,964
9,886
124,901
236,869
123,978
95,993
123,764
244,829
51,800
191,767
201,999
66,934
166,771
247,793
246,972
90,954
164,955
191,804
171,847
96,965
10,911
29,843
174,909
106,950
178,838
212,767
177,801
242,984
30,819
125,835
178,781
77,900
110,984
157,923
157,791
50,900
27,927
34,928
173,903
159,836
54,955
78,774
126,926
185,980
161,910
182,822
27,896
113,904
127,949
15,867
139,842
31,961
189,910
170,867
212,953
245,844
138,787
139,972
159,926
140,954
105,983
36,918
45,757
230,880
202,775
6,773
177,797
16,845
99,878
9,915
6,856
177,984
37,777
36,865
149,786
15,946
111,854
126,848
82,938
88,918
153,752
110,877
173,812
137,800
56,986
74,882
44,886
5,762
175,847
67,865
27,994
98,868
82,874
26,864
147,798
226,864
21,895
98,988
42,793
115,781
118,780
3,841
129,943
27,757
151,764
222,899
241,774
249,878
250,899
79,989
162,871
85,921
83,904
215,752
184,840
108,925
163,808
200,955
96,967
69,803
35,972
181,934
1,893
148,868
30,913
105,952
53,970
236,795
70,754
78,887
178,965
86,945
54,875
215,787
154,828
39,838
3,951
48,802
66,934
215,913
156,994
119,768
199,957
239,758
181,961
220,864
73,976
16,868
116,752
124,878
53,944
5,979
138,954
142,943
24,893
233,871
49,945
72,825
153,776
166,890
250,974
2,824
86,909
181,898
117,784
184,751
51,886
100,974
16,855
244,898
86,769
245,905
196,917
15,861
230,939
71,859
249,884
26,924
30,766
108,850
144,883
236,947
133,816
74,935
208,895
93,991
151,768
103,884
237,867
203,915
182,839
102,785
226,871
91,888
110,976
123,928
77,810
32,802
109,845
155,965
171,845
185,960
208,859
45,793
186,833
176,911
49,962
205,893
137,858
95,796
129,837
63,845
126,884
112,963
246,863
55,998
53,858
76,924
105,842
108,928
109,880
164,942
216,993
247,839
108,783
209,789
199,892
84,834
181,833
159,841
88,758
194,977
84,827
95,870
103,981
68,964
25,983
142,900
194,973
136,885
172,838
188,928
153,968
142,815
227,912
245,890
197,943
62,984
109,997
160,772
107,944
177,784
192,829
123,953
113,902
200,806
58,912
87,750
29,926
200,795
114,922
61,991
200,759
7,990
98,971
230,814
171,983
11,813
226,887
9,861
201,976
225,934
21,879
108,755
59,786
155,755
74,872
16,854
163,782
74,880
69,853
147,885
60,961
38,793
118,934
193,936
201,757
209,767
203,786
117,751
81,890
130,827
103,936
13,826
243,941
34,860
15,906
205,822
45,808
54,998
44,849
79,933
234,828
172,892
104,909
166,817
243,988
216,859
187,780
244,855
209,752
216,754
5,781
153,905
137,941
111,993
93,839
87,824
44,777
75,962
193,982
238,811
130,877
243,849
200,847
30,853
114,992
9,832
82,986
188,932
107,894
61,906
8,996
63,751
194,987
163,795
23,895
193,753
92,876
244,945
19,952
10,985
145,873
30,836
60,871
230,876
237,840
216,962
235,865
81,917
43,894
68,977
181,874
114,757
0,879
26,824
165,908
154,831
188,980
165,922
127,940
73,975
4,875
219,961
181,924
127,998
150,796
117,1000
43,880
68,941
80,867
189,753
122,849
155,993
136,921
58,944
46,801
13,924
75,860
179,890
228,907
7,971
118,763
157,878
167,857
201,842
89,925
85,994
158,880
232,808
168,839
197,865
159,785
207,941
147,873
29,940
231,945
97,804
203,808
83,757
187,863
17,793
225,774
116,796
194,992
68,870
245,914
234,880
167,766
152,793
28,985
169,777
23,791
85,904
10,828
230,946
81,786
31,937
160,941
87,872
86,812
34,813
245,961
249,804
160,927
125,848
162,893
160,799
227,770
89,782
35,845
78,852
23,758
87,779
209,770
81,872
197,902
96,888
233,942
86,854
242,945
123,988
246,964
133,777
141,853
75,945
108,937
18,973
30,859
175,901
250,772
236,964
239,911
172,825
145,991
141,977
137,926
143,944
191,834
126,753
87,880
45,922
66,761
180,993
246,916
220,785
21,985
213,859
156,862
22,754
121,894
190,836
239,924
55,922
173,938
91,889
199,934
134,950
155,904
142,784
241,875
173,858
205,857
204,883
246,896
87,887
7,819
145,929
208,882
50,822
228,994
94,987
162,884
45,903
168,762
27,997
144,959
144,876
51,933
101,803
154,885
206,970
226,784
178,790
236,882
59,945
176,782
242,773
104,945
183,825
243,836
119,760
19,783
48,870
11,916
111,965
127,804
1,917
197,811
126,924
96,821
16,772
29,955
162,918
176,927
176,799
67,821
181,918
185,941
71,911
47,979
204,767
191,779
100,974
176,974
165,926
219,759
196,903
121,810
243,845
248,870
81,841
174,806
96,892
3,994
188,779
97,939
203,858
114,808
205,857
207,797
241,903
46,856
138,762
124,893
22,885
73,771
237,840
3,870
135,868
78,821
170,868
86,859
48,868
115,786
127,832
154,817
152,833
1,800
144,881
238,910
142,906
65,773
58,937
36,993
1,882
129,828
232,751
12,870
219,833
241,759
43,752
1,909
33,857
128,754
36,867
153,893
79,804
163,870
5,988
84,838
181,886
110,940
155,863
205,993
29,816
230,981
212,882
79,908
198,775
163,769
27,788
101,982
120,979
101,933
19,929
185,770
210,850
113,998
191,760
99,935
42,873
85,965
152,923
124,967
97,808
69,902
25,802
70,843
105,931
93,793
127,912
58,829
194,812
200,809
223,846
179,812
195,858
155,832
204,778
200,949
124,888
203,953
45,831
92,983
154,882
128,985
104,818
203,992
218,768
22,873
210,756
2,861
48,808
84,857
155,800
181,903
78,912
110,982
172,887
85,770
185,795
53,879
113,924
73,970
97,827
150,840
76,959
34,906
177,951
8,977
125,892
95,876
141,958
203,861
15,904
158,801
230,778
58,913
212,848
21,879
80,798
38,841
219,982
171,905
129,989
3,865
185,890
209,770
231,910
74,784
37,909
31,861
239,898
248,847
39,917
79,956
80,984
163,954
182,913
2,835
93,820
154,802
32,918
236,817
163,881
198,863
105,806
10,899
140,845
108,869
77,771
91,802
36,780
184,993
244,895
163,875
81,1000
227,801
135,972
127,815
101,751
163,769
11,785
166,985
0,902
60,874
176,963
72,831
179,880
126,953
215,997
146,925
102,810
6,837
150,941
234,936
848,942
807,822
905,966
990,766
778,786
933,940
945,945
865,838
809,823
981,931
834,848
973,980
998,778
824,844
977,789
862,956
798,775
912,876
916,971
937,886
770,1000
798,954
981,984
791,870
832,903
915,892
973,997
945,892
819,811
902,769
854,901
816,834
953,907
819,969
847,983
998,842
769,967
793,957
808,872
847,938
974,837
837,813
799,932
896,752
816,999
890,909
844,832
997,961
910,763
881,786
982,945
943,833
895,872
909,924
845,823
990,828
757,772
831,936
811,829
849,885
956,851
932,947
790,799
951,911
932,997
847,959
790,901
766,902
769,947
841,772
795,974
897,770
950,781
979,942
773,959
793,766
815,989
787,810
942,995
874,852
795,855
754,792
942,892
901,820
751,802
997,810
981,832
835,1000
922,964
953,867
980,929
760,954
951,785
972,758
946,770
882,880
847,954
841,855
796,915
941,993
826,942
979,784
882,978
764,823
756,801
806,915
811,879
929,797
873,998
881,909
897,882
896,774
847,944
751,909
955,882
920,891
888,924
867,797
981,944
839,895
978,954
973,806
928,854
942,907
939,852
945,858
932,998
799,963
929,913
892,757
852,914
859,815
956,854
858,958
862,931
842,959
855,884
831,888
918,776
958,810
751,963
933,959
993,931
869,768
800,850
770,984
986,935
980,875
905,917
805,923
912,953
933,766
786,819
923,958
898,856
836,943
765,919
937,878
991,788
968,993
869,948
962,830
783,764
894,861
854,839
783,862
878,925
897,814
768,809
842,909
801,971
895,906
961,750
852,933
813,772
815,781
841,962
827,958
944,969
926,974
770,997
798,913
890,956
804,767
833,812
916,818
968,759
982,752
973,875
829,889
946,895
930,782
833,816
991,977
851,871
884,905
962,884
955,895
996,937
946,991
762,801
815,827
861,906
776,836
904,778
916,975
995,787
778,860
887,852
940,981
943,991
903,884
812,825
791,878
780,794
858,845
851,765
816,754
842,787
925,809
907,991
939,925
925,760
977,996
994,902
904,858
848,905
934,950
770,996
799,789
807,798
751,981
978,892
810,799
987,992
918,889
804,792
1000,835
826,780
894,833
850,872
827,753
798,960
805,754
963,987
940,793
981,762
932,783
949,984
914,842
997,767
890,935
798,812
788,827
970,996
900,754
783,833
848,875
802,822
963,858
785,849
920,995
933,950
781,979
984,773
881,878
904,953
882,828
988,753
941,923
951,945
753,929
975,836
857,1000
831,817
757,776
770,892
913,828
878,894
891,970
883,956
825,908
805,982
843,887
962,983
882,977
773,884
785,970
978,927
973,783
754,813
990,904
992,848
929,961
965,824
915,960
819,796
851,864
796,877
788,789
780,768
779,993
946,770
895,934
831,838
862,967
973,814
860,991
751,827
763,820
853,883
884,975
807,984
829,843
901,912
857,878
977,794
822,995
855,801
827,800
859,901
915,897
887,863
832,750
775,780
971,871
783,813
957,834
789,911
872,805
776,992
822,894
846,814
923,955
826,811
769,780
884,958
852,856
838,772
926,990
985,956
766,986
967,883
841,981
879,905
846,945
788,863
959,958
996,850
782,791
958,819
851,831
759,861
969,912
889,817
796,757
879,840
893,961
883,868
986,913
835,872
941,992
885,883
827,912
898,844
819,795
803,899
780,838
825,770
784,832
908,858
997,874
820,980
986,751
922,901
904,762
958,751
819,833
923,984
775,919
789,874
795,976
835,759
916,991
753,935
756,879
793,762
882,980
760,985
914,996
879,768
981,833
932,953
981,978
842,866
997,769
754,952
964,784
965,994
874,792
758,800
927,970
933,886
761,934
845,909
819,923
944,761
952,921
830,937
873,879
831,816
987,750
878,843
798,972
875,862
885,773
764,959
989,842
956,796
853,845
909,971
917,903
788,812
992,996
970,955
825,806
942,829
946,822
764,948
886,807
797,876
873,930
999,817
836,884
994,959
877,821
987,919
870,867
860,909
841,787
973,909
817,790
833,756
951,774
810,886
969,884
752,784
811,924
751,913
861,955
967,824
871,955
983,859
786,827
873,950
783,846
852,861
775,934
806,958
990,922
975,984
950,767
960,998
840,824
957,797
824,881
758,832
861,897
920,823
855,907
832,864
810,913
880,997
859,832
786,870
800,979
971,893
762,920
990,910
861,948
902,979
779,913
984,839
963,773
832,818
989,941
838,967
918,988
896,971
839,942
904,904
871,951
831,910
865,867
821,917
994,803
899,818
866,821
859,998
984,877
776,898
956,754
795,810
931,966
891,750
843,948
972,857
810,947
858,892
773,912
823,762
1000,891
963,766
867,973
806,762
898,978
894,750
843,965
834,818
928,955
958,912
840,788
875,804
833,857
904,895
913,864
932,871
887,855
876,972
906,790
948,992
809,904
859,953
826,989
915,828
897,793
804,982
875,852
776,913
825,909
889,807
791,974
862,946
827,894
941,761
925,814
773,784
784,915
821,974
911,853
956,996
965,940
798,856
905,765
818,881
908,856
864,922
888,900
859,937
865,882
892,910
932,764
850,846
878,784
803,949
757,810
851,981
868,768
778,901
907,833
755,974
927,873
751,788
951,909
825,813
764,783
889,811
958,931
794,807
868,781
807,922
842,933
939,929
995,930
838,973
979,813
759,752
951,907
943,935
827,792
867,819
801,903
762,810
857,976
838,898
849,972
791,768
861,944
886,1000
773,888
785,968
968,793
782,981
938,810
894,799
970,762
917,908
988,856
964,840
865,944
771,880
939,951
779,976
989,869
815,991
886,843
880,843
953,847
892,806
912,825
886,764
946,797
976,794
876,890
808,865
826,873
779,876
785,898
959,921
833,776
804,939
942,844
931,893
896,756
810,956
889,977
879,926
787,950
849,881
986,886
936,979
798,951
862,866
939,860
834,899
839,958
806,838
937,988
887,851
955,802
963,909
855,851
793,848
789,795
864,790
863,774
778,887
823,843
811,779
857,882
786,759
761,967
860,955
835,817
959,810
782,841
801,883
871,848
952,868
760,930
957,983
869,930
923,927
996,951
900,866
819,781
987,777
909,943
925,910
909,809
928,790
956,791
951,755
856,788
783,834
762,883
839,777
860,966
831,910
906,958
919,847
884,904
825,773
907,891
804,925
750,960
891,855
774,782
979,827
939,976
965,950
951,832
824,841
831,920
962,767
957,941
769,993
828,770
841,941
798,786
992,758
988,812
927,850
976,849
782,757
855,970
911,791
935,802
908,944
924,868
991,807
867,756
985,827
802,841
850,859
884,893
859,950
908,951
862,956
891,995
867,977
760,926
840,963
899,810
886,859
992,812
869,811
980,966
757,902
996,805
830,915
853,780
968,902
845,791
770,844
752,899
937,902
892,838
860,944
854,866
834,780
824,972
817,848
968,754
834,789
847,859
766,992
939,910
800,781
836,985
818,787
781,988
775,963
880,960
871,903
890,834
755,972
914,804
975,851
981,960
896,853
989,991
814,868
951,878
788,948
904,885
815,755
810,866
953,955
805,936
905,899
874,785
973,757
967,793
758,992
938,836
916,978
912,832
945,901
888,799
973,879
805,890
839,835
908,983
967,826
780,756
765,861
993,845
776,805
771,946
991,769
949,999
768,801
842,798
756,818
964,884
865,1000
877,758
756,814
978,799
846,1000
884,968
908,841
792,801
985,850
785,818
859,879
971,933
986,825
759,907
861,802
762,997
907,891
934,937
999,804
871,807
771,830
896,984
865,787
987,867
797,852
855,845
820,918
998,914
851,955
784,924
816,911
987,828
955,795
890,859
965,851
951,838
838,979
783,810
908,891
940,808
824,769
902,849
950,800
915,961
923,789
752,755
899,804
769,801
954,957
1000,933
868,914
849,780
839,823
783,758
905,832
811,829
919,763
998,779
944,961
827,891
974,988
908,979
988,975
759,935
803,880
887,898
842,782
844,960
980,921
751,983
974,788
786,883
965,978
768,939
883,860
999,823
789,790
945,849
938,805
810,801
989,887
840,986
942,833
900,841
776,923
763,842
755,760
875,823
944,845
777,850
924,927
991,904
828,915
786,864
904,911
938,991
984,855
990,751
871,781
821,776
963,777
848,763
892,989
788,861
761,911
962,913
809,774
785,929
824,899
791,840
752,998
934,857
930,774
981,899
811,886
998,781
977,963
769,993
840,960
777,807
905,926
903,891
826,827
798,972
970,916
765,770
801,787
996,800
764,891
885,774
866,756
940,883
765,883
959,857
966,756
924,888
798,972
953,906
820,810
806,774
997,761
988,952
812,889
819,818
879,972
980,882
915,834
920,904
960,918
937,869
852,806
760,882
903,944
866,973
996,842
848,888
952,810
985,916
963,965
884,992
794,840
961,802
879,784
855,977
774,760
786,791
779,895
931,750
865,846
874,941
943,798
907,812
856,838
834,811
975,840
867,762
979,879
857,921
773,919
858,802
968,959
915,856
951,768
920,787
947,771
800,908
943,769
962,900
826,877
774,977
964,772
917,891
787,890
646,347
751,145
691,820
930,506
947,242
573,5
881,760
768,902
568,936
621,569
853,842
462,214
725,91
206,528
839,546
278,463
648,36
154,565
7,672
358,316
282,136
330,468
180,328
826,484
230,221
248,898
245,576
20,987
903,567
260,851
996,50
191,18
281,689
948,731
610,28
54,95
761,574
0,605
859,541
254,731
301,874
495,308
192,588
206,707
332,187
202,722
108,260
11,89
480,594
127,177
362,592
438,4
856,42
924,212
559,760
1000,965
616,820
196,846
184,441
884,961
419,964
672,532
572,369
636,704
991,257
424,24
289,830
580,880
861,822
677,21
238,668
504,777
255,890
312,181
760,501
661,410
652,260
852,516
513,533
590,836
564,114
477,492
755,179
281,750
440,192
235,681
18,603
425,210
228,385
274,263
373,415
295,126
325,525
198,160
342,59
714,782
786,722
894,639
894,639
816,374
846,339
13,302
404,221
153,896
29,228
643,933
288,962
190,103
338,302
588,537
623,91
428,419
285,129
656,626
774,19
776,990
245,378
631,207
956,479
129,150
763,339
912,741
607,829
146,362
499,26
219,630
471,786
310,21
645,102
687,113
124,765
304,794
163,520
517,496
936,430
823,840
635,714
870,569
205,559
256,408
460,491
648,136
48,816
688,857
911,511
520,5
940,989
489,345
335,56
840,191
496,134
442,591
307,335
614,683
565,632
534,19
14,393
268,297
413,600
775,547
187,67
750,600
144,602
266,92
655,304
792,356
173,824
913,627
765,496
129,918
354,344
611,306
46,362
129,148
397,938
618,880
572,584
876,232
716,263
159,874
76,11
408,477
846,298
250,5
639,184
426,730
743,391
136,142
214,388
625,83
874,642
694,629
93,186
298,99
48,51
656,541
822,183
190,41
69,346
368,326
765,266
972,593
105,218
299,868
358,53
523,350
649,412
885,531
283,303
799,256
225,977
897,452
480,702
540,740
86,912
909,627
117,117
337,310
896,21
906,398
249,812
990,419
652,861
30,74
994,419
169,718
231,485
249,853
689,352
434,31
876,254
30,683
12,181
537,560
940,641
329,817
43,973
566,589
601,839
548,615
770,900
938,586
61,48
275,990
27,464
253,895
657,728
921,493
628,976
299,230
973,861
20,21
411,55
713,646
308,500
792,234
579,469
327,416
437,218
698,532
210,761
437,81
175,684
745,239
162,882
127,439
984,847
803,929
508,523
569,456
320,319
591,245
37,759
25,393
506,916
23,898
21,345
544,697
799,92
893,803
36,922
586,872
348,331
224,280
434,706
946,152
134,749
371,620
848,652
864,948
198,774
961,925
801,592
765,369
44,436
93,566
79,739
984,579
550,201
573,498
663,262
506,180
648,692
226,147
563,423
360,314
178,42
467,748
293,665
4,384
371,596
931,733
571,828
171,180
255,875
899,141
75,156
102,851
621,101
840,348
318,527
270,725
148,185
7,53
764,746
552,621
904,16
436,922
520,150
25,128
281,768
177,631
614,310
689,586
876,738
708,202
611,380
518,646
906,526
874,585
950,622
585,646
455,15
844,459
905,373
584,551
616,100
632,138
529,82
92,735
291,420
379,401
664,805
592,896
181,831
403,308
170,677
37,888
207,101
849,174
20,474
934,938
651,301
611,598
257,760
436,724
71,307
436,997
708,53
963,169
589,78
776,493
737,592
141,664
243,964
458,265
331,675
348,153
29,374
767,521
517,964
720,102
835,45
775,526
132,619
502,683
356,571
454,810
728,743
361,642
971,898
974,659
595,578
762,899
986,733
580,619
751,594
558,156
725,50
608,362
667,514
989,411
909,25
315,693
28,952
950,738
540,412
563,311
576,571
133,11
884,328
845,10
285,36
496,345
702,399
222,842
571,969
923,817
587,69
907,112
956,955
106,88
404,551
946,346
103,171
310,5
92,493
84,703
944,225
498,844
989,811
334,300
305,981
99,874
760,605
422,402
174,975
62,458
247,544
416,149
844,194
407,551
713,158
139,13
737,220
635,77
246,242
679,441
711,938
360,494
550,126
597,295
811,506
602,4
20,334
713,213
403,831
92,805
556,210
849,985
482,540
839,144
975,745
148,404
756,822
624,156
882,444
12,19
81,894
700,627
216,776
817,157
203,739
557,647
215,452
121,169
376,327
715,14
14,358
258,3
827,367
791,852
813,467
772,699
19,43
592,296
26,382
863,608
38,456
655,771
651,69
913,379
352,521
484,982
388,446
426,280
755,876
932,998
224,735
